sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_1percent	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	wmean_fitness_CO2_ambient	sd_fitness_CO2_1percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	sd_fitness_CO2_ambient	p_fitness_adj_CO2_1percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	p_fitness_adj_CO2_ambient	comb_score_CO2_1percent	comb_score_CO2_30percent	comb_score_CO2_4percent	comb_score_CO2_ambient
sll0503	sll0503	sll0503	hypothetical protein	0.040141210165596686	-0.8941373376979977	-0.053321160395677455	-0.4501963469860129	0.19052599336386752	0.6513327467886034	0.18264787562126106	0.29569838944283916	0.5813009010570092	0.39461108660491107	0.8430451718288622	0.40351075026311833	0.009457229128601011	0.36108012253838473	0.003953718960135133	0.1774425898367109
sll0505	sll0505	sll0505	hypothetical protein	-1.7273039944619646	-3.5054895224518923	-4.0253046098060965	-4.648651071841573	1.3484592067249839	1.7723568801369942	2.373272120995644	2.1782745330641773	0.8071914100096246	0.30324858757062145	0.2919658398607485	0.31112334801762115	0.16067980860264447	1.8165489235820742	2.152201397002677	2.3571793956109914
sll0506	sll0506	sll0506	undecaprenyl pyrophosphate synthetase	-4.284855471781766	-3.3885542017412127	-4.349963714376367	-4.555590065928624	2.276997080125133	2.2133403644459446	2.3827988546372088	2.0622012685856212	0.2542874739435285	0.39461108660491107	0.2919658398607485	0.31112334801762115	2.5480965664974264	1.3684022742442907	2.325786217565967	2.309991193639546
sll0507	sll0507	sll0507	probable cation transporter	-0.16820727029166824	0.08663223776824897	-0.2574648071688417	0.49088468093969867	0.16869517033678916	0.22680823947801548	0.28493211712268024	0.38128913541435927	0.3416613621896881	0.8497182117527863	0.2919658398607485	0.40351075026311833	0.07845256588498417	0.006127071387547917	0.1376581827665704	0.19347968876303182
sll0508	sll0508	sll0508	unknown protein	0.17867929804532204	0.0295301152585462	-0.024630434305924386	0.048408458992628134	0.1752376492366969	0.2105853720397796	0.33613541052574686	0.18712861015372026	0.3416613621896881	1	1	0.7734786725955207	0.0833367628989916	-0	-0	0.005400043801672454
sll0509	sll0509	sll0509	similar to 5'; 5'''-P-1; P-4-tetraphosphate phosp horylase II	0.1968306159886632	0.42282761894309867	0.21169317736994592	0.5084136025511332	0.18338092787888072	0.4392209479198669	0.12142119201635265	0.4216983275132581	0.3416613621896881	0.39461108660491107	0.2919658398607485	0.40351075026311833	0.09180261258777168	0.17075078069511804	0.11318555891686424	0.2003886236502229
sll0513	sll0513	sll0513	hypothetical protein	-1.4200377368871695	-1.309622109020066	-0.4788001868433007	-1.0180539696391444	1.077630320381099	0.5539689415236868	0.5036734780804704	0.6226473656016591	0.2542874739435285	0.30324858757062145	0.9468802583726863	0.40351075026311833	0.8444609871880557	0.6786477657978323	0.011349928750532796	0.4012607702743677
sll0514	sll0514	sll0514	hypothetical protein	-0.0442877388310192	-0.28132307748363294	0.024215975957679388	0.08075987386132981	0.2774962414746254	0.2657095908393068	0.2371854344896582	0.21923793990343884	0.8071914100096246	0.6397192028985508	0.7654734740444954	0.8515515928417312	0.004119799075106445	0.054579662591463324	0.0028107448014663603	0.005636153612054603
sll0518	sll0518	sll0518	unknown protein	-1.2146534572917163	-1.858179840505397	-0.8611964694364617	0.027851868823303604	0.8292868360853792	0.5990029283469624	0.48355357580209846	0.42800146463736444	0.3416613621896881	0.30324858757062145	0.2919658398607485	0.7734786725955207	0.5665193913459654	0.9629110477931296	0.460454157953579	0.0031069221110132574
sll0524	sll0524	sll0524	hypothetical protein	0.2665562957870368	0.5690511012208176	0.1818606792073735	-0.0901158293014681	0.13432163383759518	0.5556992782783114	0.2481462556508051	0.29763533631738026	0.3416613621896881	0.6397192028985508	0.7654734740444954	1	0.12432295774747891	0.1104019527290285	0.021108542540948707	-0
sll0525	sll0525	sll0525	hypothetical protein	-0.9279367851164436	-0.22862640955573818	-0.5448174680823045	-0.07109723899301934	0.9499615314386939	0.4087030606611689	0.6244337056712211	0.21095268121194338	0.8071914100096246	0.950336402266289	0.9468802583726863	1	0.0863198982378933	0.005057818595206793	0.012914864310200409	-0
sll0528	sll0528	sll0528	hypothetical protein	-0.01463308937659084	-0.023842998119954266	0.2529364201442801	0.20630278855139708	0.05575266028175129	0.8233980303536028	0.35028939680425525	0.06229276886101153	1	1	0.8430451718288622	0.31112334801762115	-0	-0	0.018755021695180802	0.10460941785372557
sll0529	sll0529	sll0529	hypothetical protein	-1.5687727127019817	-0.9292603885609322	-1.2713681341966876	-2.7636637807653948	0.46482571511466997	0.6564371985235604	0.7788187107108263	0.9745945332469013	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	0.9329099637492664	0.48154386078071276	0.6797598044771588	1.401363797742696
sll0536	sll0536	sll0536	probable potassium channel protein	0.1869582078686258	0.2242320725339001	0.3312759172879549	-0.018483426143002586	0.15691712032598398	0.33850235518023764	0.08559066533123164	0.17216519697569807	0.5813009010570092	0.504337885241794	0.2919658398607485	1	0.044047167536607534	0.06665935330953028	0.1771226183090836	-0
sll0539	sll0539	sll0539	unknown protein	0.2450917015239137	0.24345290428202584	0.20541913290601443	0.09556655686099153	0.13219950918088916	0.43953479959486846	0.09907380289194667	0.16878669091959358	0.2542874739435285	0.8497182117527863	0.2919658398607485	0.5108012942519984	0.14574991554392017	0.017218224560147963	0.10983102837345259	0.027881352882861848
sll0540	sll0540	sll0540	phosphate-binding protein PstS homolog	-1.2329109557386528	-1.6034949543126824	-1.2510703647406576	0.18335015295087434	0.957645156548399	0.8874955615618763	1.0747195567796548	0.16909115902413807	0.921179437080847	0.30324858757062145	1	0.5108012942519984	0.04396038341084495	0.8309330307707301	-0	0.053492042441016976
sll0543	sll0543	sll0543	hypothetical protein	0.03744468871803383	0.2651768624634938	-0.03699583770194894	-0.08859643140275837	0.1739139744555154	0.28548852279802683	0.14178918149749176	0.2953863834928613	0.921179437080847	0.39461108660491107	0.8430451718288622	0.7734786725955207	0.0013351190246811604	0.10708656260701097	0.002743210085505479	0.009883078705720026
sll0544	sll0544	sll0544	hypothetical protein	-3.172798943242599	-1.6008724783990136	-3.364583110717904	-2.0269975118410706	1.6310059570693116	1.1663350148503566	1.858384122911288	1.3443887311974458	0.2542874739435285	0.6397192028985508	0.38191973815283903	0.40351075026311833	1.8867843143613245	0.31058625017373914	1.4064895990031563	0.7989307121250884
sll0545	sll0545	sll0545	hypothetical protein	-6.3454301993636655	-3.3424437000261644	-3.4795270497642368	-3.150882001195133	3.1659618534199363	1.3262580706313165	1.8609815222459622	1.6519148283880387	0.3416613621896881	0.30324858757062145	0.2919658398607485	0.40351075026311833	2.9595348638673222	1.732058380585144	1.8603916233241118	1.2419040409923927
sll0546	sll0546	sll0546	probable translation initiation factor	0.09343885724098419	0.08398957534376228	0.2928440102407562	0.24890774764911347	0.2709325379682806	0.22473375086753533	0.08312357696185187	0.2514997840982871	1	0.8497182117527863	0.2919658398607485	0.40351075026311833	-0	0.00594016889322086	0.15657430903704506	0.09810571691434315
sll0547	sll0547	sll0547	unknown protein	0.14340805904060608	0.17591120084253434	0.19145178480006642	0.038215577493787144	0.11750232458947861	0.3050350627608765	0.11845177806194122	0.21598136027041398	0.2542874739435285	0.7783497679814385	0.2919658398607485	1	0.08528119215593459	0.019143571562627998	0.10236313487967497	-0
sll0549	sll0549	sll0549	hypothetical protein	-1.2597193483902898	-2.4183755314966873	-1.020333227912413	-0.16917332351582587	1.114947023310433	1.7799027213890066	0.8740742416068734	0.1625826942087235	0.8071914100096246	0.6397192028985508	0.9468802583726863	0.31112334801762115	0.1171834630391442	0.4691905182795366	0.02418693592197178	0.08578227668968987
sll0550	sll0550	sll0550	flavoprotein	-0.006004741002343511	0.35103805134075994	0.14926736012186073	-0.11811887722284495	0.3486164378865869	0.3764789600494025	0.3797407001393794	0.5078104783820829	0.921179437080847	0.6397192028985508	0.7654734740444954	0.9598533619456366	2.1410363458705247e-4	0.06810510737448526	0.01732544074310077	0.0021019383694749227
sll0552	sll0552	sll0552	unknown protein	-1.9176513852264254	-1.2697641707797473	-1.2512871872704163	-0.6144432657194626	1.181762359548932	0.6843069152772624	0.7843003730564887	0.2971548747676468	0.4455589374654123	0.30324858757062145	0.6221601446587537	0.31112334801762115	0.6732775070330894	0.6579933338439152	0.257887552825078	0.3115641469627615
sll0553	sll0553	sll0553	hypothetical protein	0.2146796450715667	-0.8104546171845011	0.17406846616601737	-0.08485390140572414	0.15072272763254219	0.08446509226613287	0.14254618757257034	0.14166831556494686	0.3416613621896881	0.30324858757062145	0.6221601446587537	0.8515515928417312	0.10012747350300673	0.4199785659119258	0.03587513020211874	0.005921871841033139
sll0556	sll0556	sll0556	Na+/H+ antiporter	-2.049433734311552	0.10955521560814238	-2.7764419552336785	-4.941558981736074	1.329942105900194	0.19015658131543234	1.585633845048449	2.9330622375873925	0.5813009010570092	0.950336402266289	0.6221601446587537	0.40351075026311833	0.4828445462733012	0.0024236500401746556	0.5722186151030658	1.9476902232113216
sll0558	sll0558	gun4; ycf53	hypothetical protein YCF53	-3.8557591404870615	-1.148201709169452	-3.433921379775562	-1.324496842062671	1.7681785427509948	0.860608716114013	1.4094713705230608	1.2624934329201076	0.2542874739435285	0.39461108660491107	0.2919658398607485	0.6429067650440783	2.2929236917834	0.4636791199359585	1.8360077328672857	0.25410737385442655
sll0563	sll0563	sll0563	unknown protein	-3.7233319098453563	-0.6627941804634232	-1.9639276046909564	-3.1551802080488507	2.5602799340132703	0.6620222031456807	1.4496227949696037	1.9211688589520117	0.921179437080847	0.8497182117527863	0.9468802583726863	0.8515515928417312	0.13275824791789054	0.04687616715863107	0.04655478213449819	0.22019697996077212
sll0564	sll0564	sll0564	hypothetical protein	-0.055030596349015595	0.04006145324774034	0.3268479484926716	-0.019733483404909668	0.21823695677401977	0.47147921800169834	0.2002789935901558	0.42608139978676507	0.921179437080847	0.950336402266289	0.2919658398607485	1	0.001962158016010829	8.862649051837989e-4	0.1747551252741771	-0
sll0565	sll0565	sll0565	hypothetical protein	0.22653591900126968	0.2568975586271243	0.1478052158788425	0.0857927708333813	0.13458856347500037	0.37367027809191194	0.21972975788344518	0.0871564397822611	0.2542874739435285	0.7783497679814385	0.6221601446587537	0.6429067650440783	0.13471525497111886	0.027956928122189514	0.030462331753693204	0.016459515039850603
sll0572	sll0572	sll0572	hypothetical protein	-0.01905141930150083	0.267684859631624	0.20672573864959345	0.10601473286306512	0.34579780366535867	0.15620425729001214	0.06602146933082371	0.13442998966219089	0.8071914100096246	0.39461108660491107	0.2919658398607485	0.6429067650440783	0.0017722291019927863	0.10809936890265884	0.11052962859859132	0.020339138986363376
sll0576	sll0576	sll0576	putative sugar-nucleotide epimerase/dehydrateas e	-2.78596288324753	-1.4223786948498776	-2.280815394831518	-0.13014565403387632	1.9021258269756065	0.8156670972894102	1.159837611194464	0.44511298481815853	0.3416613621896881	0.39461108660491107	0.38191973815283903	0.8515515928417312	1.299384600154964	0.5744002087583683	0.9534444608777478	0.009082739521556782
sll0577	sll0577	sll0577	hypothetical protein	-3.716345461342888	-1.8760305207323096	-2.312495677057116	-0.7310916510079644	2.2321272241822983	0.9771761111758613	1.3639050297978013	0.5413246596546082	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.31112334801762115	2.2100178576217817	0.9721612919441163	1.236417342081528	0.3707127399812567
sll0585	sll0585	sll0585	hypothetical protein	-1.131054001582763	-0.9967119037365768	-1.2944513178362955	0.13405064952447862	1.3615249102802134	0.5211061946243614	1.4852921077630223	0.08473128756419285	0.8071914100096246	0.30324858757062145	0.9468802583726863	0.40351075026311833	0.10521456621200176	0.51649731778052	0.030684888252317112	0.052835378563513224
sll0586	sll0586	sll0586	hypothetical protein	0.14845672582296993	0.25262343935107723	0.13612092129417572	0.041011318845090725	0.10720366383287538	0.1487707580776544	0.1600689584151109	0.10200349034612996	0.4455589374654123	0.30324858757062145	0.6221601446587537	0.8515515928417312	0.052122390458671515	0.13090977276800533	0.028054224192470462	0.0028621403401493006
sll0588	sll0588	sll0588	unknown protein	-0.161074283236244	0.18617068322437577	-0.39920632946223844	0.15087284515695246	0.3941509608545391	0.19113224488931324	0.7534965920345144	0.15825410524771036	1	0.6397192028985508	1	0.5108012942519984	-0	0.03611908829413326	-0	0.044016852489318845
sll0590	sll0590	sll0590	unknown protein	0.23339418343399923	0.10930313721270768	0.18648438373434228	0.040468339087558765	0.13948179035135624	0.36746016937896525	0.2619612152090191	0.12801542460340468	0.2542874739435285	1	0.7654734740444954	0.7734786725955207	0.13879369359483812	-0	0.02164521525178251	0.004514310271414129
sll0594	sll0594	sll0594	transcriptional regulator	0.040864278067462026	-0.6440392286837769	-0.28953247521058423	0.14032563880249876	0.43026585603631684	0.8972690288238223	0.6117844911926494	0.30722375468655866	0.8071914100096246	0.6397192028985508	0.9468802583726863	0.8515515928417312	0.0038013368808368295	0.12495044527327093	0.00686334937810084	0.009793190828388323
sll0595	sll0595	sll0595	unknown protein	-4.164967912786315	-0.7383214860208066	-2.590471811108574	-0.007090072672411431	2.8442408437269107	0.534027877439923	1.8533353915299962	0.2815886268008399	0.921179437080847	0.6397192028985508	0.8430451718288622	0.7734786725955207	0.14850511749265727	0.1432422037733036	0.19208129454185408	7.909093531337794e-4
sll0596	sll0596	sll0596	hypothetical protein	-0.03778462115204615	-0.316194481470889	-0.17694168899029503	0.11436348030810752	0.3565929233574147	0.5461258220325013	0.5721558862675951	0.06828698107457695	0.8071914100096246	1	0.8430451718288622	0.31112334801762115	0.0035148565129818534	-0	0.01312007663389065	0.057989992199143824
sll0597	sll0597	sll0597	hypothetical protein	0.053189080041439914	-0.27484788796337684	0.09366756994201243	0.03251283399956672	0.12149436262731657	1.1092156988162984	0.16402491853787407	0.17923863668552292	0.8071914100096246	0.950336402266289	0.4932155109041902	0.9598533619456366	0.004947832708203406	0.006080359488196277	0.028752503931147963	5.785694453827802e-4
sll0601	sll0601	sll0601	nitrilase homolog	-0.023908343978212003	0.8873270644430142	-0.04891704766139704	0.573683828352234	0.12557189875460772	0.6211804686398569	0.3752820193360634	0.35261464220020255	0.921179437080847	0.30324858757062145	0.8430451718288622	0.31112334801762115	8.52470296503194e-4	0.4598139613470546	0.0036271577245790393	0.290896365179633
sll0602	sll0602	sll0602	hypothetical protein	-1.416830991037771	-1.1955573808808952	-1.65489006970369	-0.11435803872688365	0.7770580642153626	1.0045894120904952	0.8836163193587664	0.32574665283511145	0.3416613621896881	0.6397192028985508	0.2919658398607485	0.9598533619456366	0.6608158284688834	0.2319508198221286	0.8848166946733774	0.0020350138361410544
sll0606	sll0606	sll0606	hypothetical protein	-3.013858625683563	-1.170940044171958	-0.130035851172923	-1.8771959290863436	1.9491151116637444	0.8790798055164751	0.2277030654433562	1.2082796030924512	1	0.8497182117527863	0.7654734740444954	0.8515515928417312	-0	0.08281482074112546	0.015093242301169353	0.1310076912009676
sll0608	sll0608	ycf49	hypothetical protein YCF49	-2.1359281105847834	0.7177047868794451	-1.9988705481522093	-0.18743468106226702	1.5661381746198206	0.868508212432034	1.6240422487998842	0.4153539130041219	0.8071914100096246	0.950336402266289	0.8430451718288622	1	0.19869144116966744	0.01587752099156682	0.14821456109431858	-0
sll0609	sll0609	sll0609	hypothetical protein	-1.0398574413472483	-0.9055953749092409	-1.0783539158962288	-0.05959511915541862	0.7791441555905144	0.7811278663258755	0.6563727091627803	0.2645600439285795	0.921179437080847	0.8497182117527863	0.6221601446587537	0.6429067650440783	0.03707691265251048	0.06404829949268306	0.22224638378696945	0.011433443057170013
sll0611	sll0611	sll0611	hypothetical protein	0.05796858607968758	0.5767098638089381	-0.014537175699117083	-0.20501959687020943	0.23622783790649207	0.6721721193633685	0.13645536281636023	0.18409197788372855	0.921179437080847	0.7783497679814385	0.8430451718288622	0.7734786725955207	0.0020669142876753033	0.0627605661027946	0.0010779192868629744	0.022870275698488075
sll0614	sll0614	sll0614	unknown protein	0.135441124318875	0.11927699557186393	0.0589670245233323	0.1657450393154812	0.17148465055758136	0.16660489284525656	0.2264532320631692	0.19903588533936412	0.4455589374654123	0.6397192028985508	1	0.5108012942519984	0.04755267992592082	0.02314100297589183	-0	0.04835578555436089
sll0615	sll0615	sll0615	hypothetical protein	-1.094878146759213	-0.7020145124710149	-0.3125555467458369	-0.7849025774775995	0.7201539887451144	0.679073495111781	0.43925117546012044	0.6348108411136338	0.8071914100096246	0.950336402266289	0.8430451718288622	0.9598533619456366	0.10184936272279449	0.015530410778791913	0.023175729524532184	0.013967427414564389
sll0623	sll0623	sll0623	unknown protein	-2.6053984371168153	-2.0012321685604113	-1.7481526168787693	0.394887204630543	1.7344169948136983	1.5178505581071418	1.123988830129922	0.24201918710578435	0.921179437080847	0.950336402266289	0.7654734740444954	0.31112334801762115	0.09289747463153364	0.04427252868616298	0.20290781955883164	0.20023442671011032
sll0624	sll0624	sll0624	unknown protein	0.1578091962160679	0.025974980036371855	0.21620735902459634	-0.017160354154268767	0.06589421246170513	0.1327584701414682	0.0031797815197857956	0.30197714858173086	0.5503999179655457	1	0.6107065650244625	0.9598533619456366	0.04092333949124971	-0	0.04630457040012964	3.053703834534904e-4
sll0625	sll0625	sll0625	unknown protein	0.25449255381281444	0.6116325769957425	0.18602262912283343	-0.16700116762907682	0.15605945199366494	0.37263309319279964	0.1666590650667281	0.16426834937492635	0.3416613621896881	0.504337885241794	0.7654734740444954	0.8515515928417312	0.11869637864414385	0.1818251581268054	0.021591619461296105	0.01165485022631583
sll0630	sll0630	sll0630	unknown protein	-0.06282134418903293	-0.20622557963523794	-0.08818923717690094	-0.16403369755739974	0.6291122511491783	1.231339412905029	0.7973136977622449	0.3501346930010393	0.8071914100096246	0.8497182117527863	0.8430451718288622	0.7734786725955207	0.0058438593280732065	0.014585319286611451	0.0065391573723971915	0.018298230726475774
sll0638	sll0638	sll0638	periplasmic protein;  function unknown	0.058906022059895535	0.00671666544568663	0.0778066075282204	-0.06455063123691476	0.36062280933341645	0.8303033584086208	0.2946364996026353	0.40366879577202963	0.8071914100096246	0.8497182117527863	0.9468802583726863	1	0.005479642483589236	4.7503665762494286e-4	0.0018444008085882107	-0
sll0639	sll0639	sll0639	hypothetical protein	0.15650534610618272	0.3940899138653398	0.09573633749324144	0.1306417261962996	0.13772943158425582	0.17039096295933007	0.1176608357359959	0.04283837151600153	0.3416613621896881	0.30324858757062145	0.4932155109041902	0.31112334801762115	0.07299474009332238	0.2042178714959944	0.029387539591688397	0.06624415995906888
sll0641	sll0641	sll0641	unknown protein	-0.015842602445734016	-0.9378055432194691	-0.049956151484643184	-0.10665800213349705	0.25029180324906325	0.9855711706082935	0.21248042573967493	0.30145151195282377	0.8071914100096246	0.950336402266289	0.8430451718288622	0.9598533619456366	0.001473733828503795	0.02074672967309603	0.0037042063945072774	0.0018979908408118201
sll0644	sll0644	sll0644	probable esterase	0.24599138405637552	0.058089021921575446	0.26505439159205774	0.08976321551661795	0.12832655028851875	0.5724143039251778	0.1467689997950519	0.09600821030538116	0.2542874739435285	1	0.2919658398607485	0.40351075026311833	0.14628493428305872	-0	0.1417160903739905	0.03537971274083746
sll0645	sll0645	sll0645	unknown protein	-0.21935816125626634	-0.3971612063255586	0.08554407705428509	-0.9014424806192927	0.3583122028036515	0.6015537559806976	0.1764934418858868	0.8123788657664632	0.8071914100096246	0.950336402266289	0.38191973815283903	1	0.02040545698909459	0.008786252378067646	0.03575981055421289	-0
sll0647	sll0647	sll0647	unknown protein	-0.23522979622201223	-0.3357410576635562	-1.1544026676313794	-0.45589386297002354	0.188673043860619	0.42300301663138806	0.7089806134582175	0.3389050303976158	0.4455589374654123	0.8497182117527863	0.2919658398607485	0.5108012942519984	0.08258796776117783	0.023745310995410863	0.6172221172845733	0.1330061277512307
sll0649	sll0649	sll0649	two-component response regulator OmpR subfamily	-3.4444485886578398	-2.157817588175359	-2.2775021726875506	-0.04237072972664635	2.1286900800663138	1.0922326665757607	1.4270334438250745	0.11749745583602315	0.8071914100096246	0.30324858757062145	0.8430451718288622	1	0.3204145545553404	1.118183692172256	0.16887486046972258	-0
sll0650	sll0650	sll0650	putative transposase [ISY100j: 421739 - 422684]	0.15912924489917477	0.5276149750060763	-0.05832865242456344	0.053452136944040454	NA	NA	NA	NA	1	1	1	1	-0	-0	-0	-0
sll0654	sll0654	sll0654	alkaline phosphatase	0.08291612597765415	0.5345725311891307	0.12711211699799796	0.2285467838719063	0.12420114080281085	0.9968155224549646	0.0699040438628765	0.2276561013041546	0.7448358575846483	0.8497182117527863	0.2919658398607485	0.8515515928417312	0.010608241389209452	0.037807681583615076	0.06796277606236542	0.015950059353174638
sll0658	sll0658	sll0658	hypothetical protein	0.09570299222841264	0.34351905959526086	0.10766103676535188	0.1872833636325872	0.05603793199140895	0.3502329915047763	0.12543722327738124	0.22657764201781583	0.2542874739435285	0.504337885241794	0.6221601446587537	0.40351075026311833	0.05691218000390196	0.10212079879276045	0.022188704230715634	0.07381678083080767
sll0659	sll0659	sll0659	hypothetical protein	0.27349698919736765	0.5013699565670261	0.20792102433209453	0.07246291996446969	0.20176940506923619	0.30484984619340594	0.21172723944189895	0.25530466976094157	0.5813009010570092	0.30324858757062145	0.8430451718288622	0.7734786725955207	0.0644356182125974	0.25981051978189773	0.015417168156362212	0.008083358775473748
sll0662	sll0662	sll0662	4Fe-4S type iron-sulfur protein	-0.0895943547586848	0.9051711308102267	0.11301534194583022	0.06270692169099587	0.36206065936772686	0.7070987990731062	0.09146967415397701	0.3305115314800543	0.8071914100096246	0.30324858757062145	0.2919658398607485	1	0.008334377631649658	0.4690607781879204	0.060425682127511794	-0
sll0664	sll0664	sll0664	unknown protein	0.3028135682616441	0.12842396192294606	0.042449415861748614	0.22824595286644203	0.0697438961935475	0.49229131196845516	0.09468714180007896	0.2287058974262069	0.2542874739435285	0.8497182117527863	0.8430451718288622	0.31112334801762115	0.18007566851618373	0.00908279415197115	0.003147588295037595	0.11573608105097856
sll0669	sll0669	sll0669	unknown protein	0.1711592210780175	0.4439824841464202	0.11490305012949947	0.07150115590412386	0.10275860006529458	0.47191089159918653	0.09891803684731057	0.0643930572713069	0.2542874739435285	0.7783497679814385	0.38191973815283903	0.5108012942519984	0.10178411533958108	0.04831648250425243	0.04803268030029326	0.02086032001963992
sll0670	sll0670	sll0670	hypothetical protein	0.2289116686007352	0.20242302080212313	0.20676534783055603	0.10331336169074154	0.08634222718565054	0.30638766395706707	0.3373826191521855	0.11507437160494441	0.2542874739435285	0.8497182117527863	0.8430451718288622	0.6429067650440783	0.1361280539411477	0.014316383033479313	0.015331475720901152	0.01982087551256287
sll0671	sll0671	sll0671	probable cation transporter	-0.3392530562887277	-1.5133011116728596	0.11203306030849872	-1.0169839709801378	0.32966605547568956	1.0710284911782535	0.19788660126627447	0.7461134384794539	0.8071914100096246	0.950336402266289	0.2919658398607485	0.9598533619456366	0.03155849597239803	0.03347820804096601	0.05990048761006712	0.01809734125487175
sll0672	sll0672	pacL	cation-transporting p-type ATPase PacL	0.15723585564147682	0.10075999073318	0.2735670034740965	-0.1531095922240915	0.04387248167867261	0.2500127846198793	0.3374716246832558	0.22336846066883692	0.2542874739435285	0.6397192028985508	0.4932155109041902	0.7734786725955207	0.09350423754753376	0.019548507524257006	0.08397502302761602	0.01707962867795918
sll0676	sll0676	sll0676	hypothetical protein	0.290277801079731	0.27335217743157253	0.10212649305621542	0.018567821568244894	0.23358373399073634	0.14124219966056142	0.12486074987022486	0.12384669388260257	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.8515515928417312	0.17262096076116082	0.14165142999053243	0.05460376352416194	0.0012958303374710795
sll0678	sll0678	sll0678	hypothetical protein	0.17404986561629743	-0.11319077530596772	0.016779202563507643	0.08742933790652721	0.1269392053655908	0.7285986900001882	0.13579581850458375	0.12820751789367346	0.5503999179655457	0.950336402266289	1	0.8320415439466752	0.04513489650672783	0.0025040782001557204	-0	0.0069816687980724405
sll0685	sll0685	sll0685	hypothetical protein	-0.6472914552849378	-0.23496354321600146	-0.6620666607883811	-0.7220585556537261	0.6930210290268417	0.46606126045675167	0.5386522024478236	0.8305001642906146	0.921179437080847	1	0.8430451718288622	0.9598533619456366	0.02307967207237752	-0	0.049091683118069926	0.01284911115666001
sll0686	sll0686	sll0686	probable cytochrome c-type biogenesis protein	-0.07633668337369517	-0.41998810984007073	-0.044184836305997906	-0.3941575888384878	0.4786738611719841	1.3907447727030353	0.3913953139310163	0.5148174425234247	0.8071914100096246	0.950336402266289	0.9468802583726863	0.9598533619456366	0.007101103056075927	0.00929124363122619	0.0010473988058220152	0.007014077504616695
sll0687	sll0687	sigI	RNA polymerase ECF-type (group 3) sigma factor	0.03243762421171086	0.08824246921107626	0.3278913298124003	0.0780926424256669	0.13274655927858475	0.6307165282659443	0.19379357837335168	0.09005229679723871	0.8071914100096246	0.8497182117527863	0.2919658398607485	0.5108012942519984	0.0030174603118924112	0.006240955124766731	0.17531298783405794	0.022783373101871285
sll0688	sll0688	sll0688	unknown protein	-0.2573132471814778	-2.2705375424635834	-0.12944838145086826	-0.617407040753236	0.24488724495351813	0.9978938861285775	0.5617378189196771	0.5114390421552178	0.5813009010570092	0.30324858757062145	1	0.6429067650440783	0.06062274471498638	1.1765953092422954	-0	0.11845077824475045
sll0689	sll0689	nhaS3	Na+/H+ antiporter	-2.710348560531169	-2.9819762190164	-2.9210800444345875	-1.1782986947565468	1.8915214053793243	1.097655794175439	1.6814524891827818	1.5466552522377894	0.5813009010570092	0.30324858757062145	0.6221601446587537	0.9598533619456366	0.6385554209645034	1.5452636945874438	0.6020282089747058	0.02096795444929944
sll0691	sll0691	sll0691	hypothetical protein	-1.6134203096332878	-0.7147699279434688	-0.13946126665958058	-1.4005553635162442	2.005205045158489	0.37796646652306765	0.18319025895709373	0.7923202279331268	0.7448358575846483	0.30324858757062145	0.6221601446587537	0.31112334801762115	0.20642006491542556	0.3703946438574368	0.02874266206719529	0.7101759616440974
sll0696	sll0696	sll0696	hypothetical protein	-4.0206573849038465	-2.4215202600038284	-2.8227040515090165	-2.8506867744838345	2.5012315886915304	1.3254600978946913	1.360476210921494	1.85223698781368	0.2542874739435285	0.30324858757062145	0.2919658398607485	0.40351075026311833	2.390984560624127	1.2548347366519639	1.5092094119245956	1.1235836262647132
sll0702	sll0702	sll0702	unknown protein	0.04858480567658391	0.21689099017217622	0.03182502554453667	0.15658990672368814	0.15784002565921432	0.4410252150945158	0.09280427650690279	0.18651126240706004	0.5813009010570092	0.7783497679814385	0.6221601446587537	0.6429067650440783	0.011446531819955138	0.02360320532043321	0.006559068165781897	0.0300420874599437
sll0703	sll0703	sll0703	unknown protein	0.22325337101647766	-2.049917020373548	-1.8588605626190013	-0.42273166441262106	0.0685997200610312	1.317213331354693	1.4297560069726416	0.3262222530085174	0.2542874739435285	0.6397192028985508	0.8430451718288622	0.8515515928417312	0.1327632056419186	0.39770565683149606	0.13783293904590257	0.029502034653992912
sll0710	sll0710	sll0710	unknown protein	0.24168708438719297	-0.17605142839381321	-0.11166033392923821	0.12689699026065468	0.19646991120677523	0.31093269899925413	0.18286887653792086	0.1933220897257515	0.3416613621896881	0.8497182117527863	0.7654734740444954	0.8515515928417312	0.11272385479270912	0.012451250220896567	0.01296039869176019	0.008856018413853795
sll0711	sll0711	sll0711	isopentenyl monophosphate kinase	-4.955231587324135	-1.052533164013972	-5.129027549426568	-1.1112375784891801	0.6607855384467097	0.9011842392280981	0.7104336042211542	0.8993744168019664	0.2542874739435285	0.39461108660491107	0.2919658398607485	0.40351075026311833	2.9467525047256253	0.4250452227130273	2.7423266875877066	0.43798861357069524
