sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	p_fitness_condition_CO2_30percent	p_fitness_condition_CO2_4percent	p_fitness_condition_adj_CO2_30percent	p_fitness_condition_adj_CO2_4percent	impact_score	combined_impact_score
rfbA	sll0207	rfbA	glucose-1-phosphate thymidylyltransferase	0.35760296409774206	0.05608560845636749	0.34565172379283715	0.12827973317911132	0.9647691158263495	0.4610569652166894	0.005570241051736506	0.018858528560701433	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.21320496681945186	0.01616645564472476
rfbB2	slr0809	rfbB	dTDP-glucose 4; 6-dehydratase	-2.3536934350106375	-1.4772852500721925	1.0607063130047496	1.1638720326517609	0.011007797784977914	0.2284187409331184	4.609236811318783	0.9473361516907907	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.6197141706573683	0.2532113744535611
rfbB3	slr0836	rfbB	dTDP-glucose 4; 6-dehydratase	-0.8757806873719483	-0.48162195123290824	0.5916045182497777	0.42760577741931977	0.13092199202511332	0.497647869636685	0.7733033080555364	0.14596894585206222	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.2787123151878343	0.013055434670471964
rfbB4	sll0575	rfbB	probable lipopolysaccharide ABC transporter ATP binding subunit	-2.983075987208689	-4.116523745619267	1.504348330565994	2.6477938621014916	0.011007797784977914	0.07310742882854777	5.841756384531559	4.676529419462768	0.8125	0.8125	0.9901450221364514	0.9901450221364514	0.8014685960928112	0.0034472699635528085
rfbB	slr0982	rfbB	probable polysaccharide ABC transporter ATP bin ding subunit	-1.657470087507481	-0.6332055717266588	0.4772418259346258	0.31166560756355316	0.009809899642329289	0.03815504224914742	3.3287559100822444	0.8981692155657063	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.7242643848373748	0.29592994486135377
rfbC2	slr1933	rfbC	dTDP-4-dehydrorhamnose 3; 5-epimerase	-0.6513269485113288	-0.979656214505515	0.6785461929770537	1.1597172409734162	0.5217432202413865	0.9349326218034614	0.18402799092392153	0.028625247455198243	1	1	1	1	0.23216385044649077	-0
rfbC	slr0985	rfbC	dTDP-4-dehydrorhamnose 3; 5-epimerase	-2.2541997096658615	-1.6105267666739058	1.3786426099996467	0.9541680649592855	0.2871038646357691	0.1766276124104797	1.2216882421334911	1.2126322811166665	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.4551455028559138	0.034511811303378874
rfbD2	sll1212	rfbD	GDP-mannose 4; 6-dehydratase	-0.43689176230125304	1.711341287819482	0.3042154549339511	0.8404168594647272	0.046238987532981564	0.05338902170872191	0.5832468694653535	2.177763996463356	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-1.519030157309432	0.6206663203468852
rfbD	sll1395	rfbD	dTDP-6-deoxy-L-mannose-dehydrogenase	-0.8529753903373702	-0.5465982177369395	0.6091942901928302	0.48609139786883543	0.2871038646357691	0.6476625593337079	0.46227936270955144	0.10311641423663964	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.21664137634652586	0.031224422948175953
rfbE	slr1615	rfbE	perosamine synthetase	-0.2036063556040202	-0.07596366972673228	0.2591106912974616	0.07580317410004166	0.2871038646357691	0.11637526973709758	0.11034669625698472	0.07096064921780265	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.09025700875269466	3.882126845519681e-4
rfbF	slr0983	rfbF	glucose-1-phosphate cytidylyltransferase	-0.5015169982950257	-0.07377881181749503	0.1393179315840342	0.2969132234794347	0.046238987532981564	0.38697266406161857	0.6695210220913699	0.030420458489894116	0.125	0.125	0.487334301797712	0.487334301797712	-0.30245657223069794	0.09441878128083261
rfbG	slr0984	rfbG	CDP-glucose 4; 6-dehydratase	-0.7785606851488556	-0.2603302031797996	0.7196403455338743	0.3185832927570197	0.6984100208815922	0.6476625593337079	0.1213694654674462	0.04911160738968253	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.3664442880178923	0.02778596304241216
rfbJ	sll1457	rfbJ	probable glycosyltransferase	-0.05380548273082077	-0.12516014859510938	1.0861328162877257	0.9979280291434063	0.8313727550868939	0.9525074466803449	0.0043154263361330535	0.0026448367412141125	0.625	0.625	0.8977554024218906	0.8977554024218906	0.050455368101938736	0.0023634289772432307
rfbM2	slr0493	rfbM	similar to mannose-1-phosphate guanylyltransfer ase	-3.1006469495145534	-4.327470724328862	2.078361561206714	2.636942285776476	0.5602916101530038	0.06272827143246135	0.780078993349363	5.203942277222537	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.8674954104920752	0.06577860865501617
rfbM	sll1370	rfbM	mannose-1-phosphate guanylyltransferase	-2.8413753175712944	-2.9165029056212224	1.5566073226642083	1.710690367212845	0.019602630199945976	0.13528805049485812	4.852175864304292	2.533684371473255	0.625	0.625	0.8977554024218906	0.8977554024218906	0.053123226964293536	0.002488396749349173
rfbP	sll1535	rfbP	putative sugar transferase	-4.035131948966669	-5.888431531549986	2.3969411430882364	4.166014034058703	0.11635175242516728	0.1766276124104797	3.76972950269704	4.4336438909671045	0.4375	0.4375	0.8397966025927581	0.8397966025927581	1.3104807024148617	0.09936836118268473
rfbU	slr1064	rfbU	probable glycosyltransferase	-1.523605412380313	-0.4437576430031228	1.0065025196213875	0.3963966593531223	0.2871038646357691	0.746352504788104	0.8257346542875242	0.056382073456567934	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.7635676803757784	0.11005266216308948
rfbW2	sll0380	rfbW	probable glycosyltransferase	-0.5181137866270346	-0.7536006272566488	0.7043032784525225	1.083225585774314	0.8624632381404762	0.8308475819064807	0.033293684864482455	0.060648753406682	0.8125	0.8125	0.9901450221364514	0.9901450221364514	0.166514341889396	7.162100824591833e-4
rfbW	slr0344	rfbW	probable glycosyltransferase	0.07994403091724563	-0.796277309595262	0.44147336322564684	1.000994619912463	0.9458951075850284	0.6785485253288749	0.0019312096185344157	0.13410829907972094	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.6195820516967611	0.13935676831934599
rffM2	slr1271	rffM	probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase	-1.675109082764623	-4.428665642863137	1.1690301816725035	2.6256254535829786	0.48928840640055	0.25913013692563736	0.5200126131492301	2.5973330178182215	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.9470585160263623	0.7955560584673623
rffM	slr1118	rffM	probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase	0.2245975002863132	0.24852975455904475	0.3919804049611318	0.16644435844262867	0.9190642338250596	0.873632922859333	0.008232426986242988	0.014581491203578418	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.0169226592853292	7.278759934219293e-5
rhnB	slr1130	rhnB	ribonuclease HII	-0.23026846698780354	-0.28129853531645477	0.21535468456559015	0.4652750104559141	0.21242716088599387	0.7739566832797656	0.15492231160060474	0.03130384200465764	0.8125	0.8125	0.9901450221364514	0.9901450221364514	0.03608370735960215	1.5520293765818537e-4
ribA	sll1894	ribA	riboflavin biosynthesis protein RibA	-3.2044589070629947	-3.931306013025703	1.081546795991767	1.8282774801210973	0.00872410061899529	0.009421249262526892	6.598876004447442	7.964399458157817	0.8125	0.8125	0.9901450221364514	0.9901450221364514	0.513958517512048	0.002210634039273376
ribC	sll0300	ribC	riboflavin synthase alpha chain	-2.719229488963248	-2.5729826798755933	1.532915328432665	1.7129002717704918	0.02303330397334184	0.6476625593337079	4.453129207136741	0.48539629152146163	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.10341211043277507	0.007841314962678947
ribG	slr0066	ribD	riboflavin biosynthesis protein RibD	-2.6524302811724945	-3.8874098191609847	1.7510195828023438	2.3072159403549826	0.3178048046721386	0.08554709033241957	1.3204846744550423	4.150955824370349	0.125	0.125	0.487334301797712	0.487334301797712	0.8732624059382909	0.2726089616732508
ribH	sll1282	ribH	riboflavin synthase beta subunit	-1.7655794764736104	-2.6597343088776024	1.0679073762267939	1.3602725233373196	0.046238987532981564	0.06272827143246135	2.3570339184730322	3.1984280652283346	0.125	0.125	0.487334301797712	0.487334301797712	0.6322629454235836	0.19737543249809184
rimI	slr0853	rimI	ribosomal-protein-alanine acetyltransferase	-1.7753825273610604	0.017211494856960028	1.310914857698067	0.16026658534757454	0.6984100208815922	0.8914439249771854	0.2767635618601237	8.589563513445289e-4	0.625	0.625	0.8977554024218906	0.8977554024218906	-1.2675553890248308	0.05937479497978312
rlpA	slr0423	rlpA	hypothetical protein	0.1859941510644228	0.10540432971926221	0.07675511544651983	0.08921197615441813	0.8313727550868939	0.8510688283109384	0.014917514296556073	0.007382025527905421	0.125	0.125	0.487334301797712	0.487334301797712	0.05698560916777542	0.017789369655565712
rnb	sll1290	rnb	probable ribonuclease II	-1.234966201204722	0.029362098387617264	0.7278147542593686	0.19991851631398158	0.02733359653063263	0.873632922859333	1.9306266395037137	0.0017227039076962054	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.8940151142877999	0.3652890422546605
rnc2	slr0346	rnc	ribonuclease III	-0.4788094629797765	0.21149457779508965	0.649975881409758	0.2572080230517253	0.7708972345456213	0.7994991339779918	0.054107151029136095	0.02055346655581755	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.4881186683123828	0.03701203080937934
rnc	slr1646	rnc	ribonuclease III	-2.3268358140478633	-1.7797853035169573	1.4862855299309872	1.07003667543537	0.5602916101530038	0.25913013692563736	0.5853990373834347	1.0438121787093508	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.38682312564796645	0.01811955830699953
rnd	sll0320	rnd	probable ribonuclease D	-2.5720194628359154	-0.7360467644081159	1.5434700131964092	0.4508804739004048	0.23672765952564015	0.32500952062572575	1.609443739703695	0.35926730871719215	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-1.2982287451316612	0.1871131180252067
rne	slr1129	rne	ribonuclease E	-3.704583544352277	-0.7731334061126809	1.9963733157401282	0.5925287727936838	0.014165882177057623	0.4245195217857738	6.848872443275593	0.28768474465092364	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-2.0728482714594603	0.8469529739705294
rnhA	slr0080	rnhA	ribonuclease H	0.4187297826528523	0.18691023137325555	0.2011102911333618	0.18059728405715952	0.21242716088599387	0.9349326218034614	0.28171719173357174	0.0054614583623791	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.16392117672142545	0.036869249818396045
rnpA	slr1469	rnpA	protein subunit of ribonuclease P (RNase P)	-0.16899998459683618	-1.2348620202258265	1.0071001097604597	1.1577837671641358	0.7708972345456213	0.38697266406161857	0.01909759183453922	0.5091579533694632	0.125	0.125	0.487334301797712	0.487334301797712	0.7536782732025565	0.23527802192821798
rpiA	slr0194	rpiA	ribose 5-phosphate isomerase	-0.6969509436182426	-1.7460382304598832	0.9126404000594338	1.6147920548004528	0.9647691158263495	0.8510688283109384	0.010856131371796262	0.12228433902367675	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.7418167345823207	0.30310172632811105
rpiB	ssl2153	rpiB	probable ribose phosphate isomerase B	-0.8079470947794378	0.04573479646911767	0.9302426586435194	0.3474057943930975	0.8624632381404762	0.9525074466803449	0.051918201474388546	9.664503550948837e-4	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.6036442542780104	0.08700297156377039
rpl10	sll1745	rpl10	50S ribosomal protein L10	-3.5398334994448977	-5.093518483447456	1.7384765386289904	1.9953379325488039	0.009809899642329289	0.009421249262526892	7.109173052832625	10.318915829822101	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.0986211880159213	0.44888981758514523
rpl11	sll1743	rpl11	50S ribosomal protein L11	-4.10952730249643	-7.197364256547174	2.310114075011174	4.328613542422898	0.102132247396431	0.1561979395060061	4.071872161780069	5.803412570929707	0.1875	0.1875	0.5957710522421193	0.5957710522421193	2.183430449407695	0.49109849203384254
rpl12	sll1746	rpl12	50S ribosomal protein L12	-2.7367876485959157	-4.886748118662314	1.8307641973376287	2.042818380938415	0.08816848011047329	0.009421249262526892	2.8864533851311687	9.900021504170146	0.125	0.125	0.487334301797712	0.487334301797712	1.520251627666967	0.4745815403046761
rpl13	sll1821	rpl13	50S ribosomal protein L13	-1.2803723031269267	-2.229781956144308	0.8955387594851798	1.2013257769568515	0.2657783821366908	0.05338902170872191	0.7368290967430104	2.8375046512446023	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.6713340037725575	0.2743029187671204
rpl14	sll1806	rpl14	50S ribosomal protein L14	-2.3821066560678967	-2.3998255512500433	1.335312410457492	1.3157386735358083	0.046238987532981564	0.0189548347205997	3.1800925761703187	4.133171545881017	0.625	0.625	0.8977554024218906	0.8977554024218906	0.012529150938429458	5.86890146719603e-4
rpl15	sll1813	rpl15	50S ribosomal protein L15	-1.66668127649365	-3.636017698443919	0.7035152208485272	2.190099980195674	0.016428079366291867	0.011479982140365705	2.9740480827639746	7.054088087655252	0.3125	0.3125	0.7175802139037434	0.7175802139037434	1.3925311383986871	0.2007048790362009
rpl16	sll1805	rpl16	50S ribosomal protein L16	-2.486353713590737	-4.635282252395287	0.8021216382247062	2.111416970485662	0.00872410061899529	0.009421249262526892	5.120096819784297	9.390578941722337	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.5195219420739963	0.6208672605578192
rpl17	sll1819	rpl17	50S ribosomal protein L17	-2.3638564656080625	-3.8073479066681846	0.894673322580959	1.9970146806776459	0.009809899642329289	0.009421249262526892	4.74741670440158	7.713273783423517	0.3125	0.3125	0.7175802139037434	0.7175802139037434	1.0207025865583539	0.14711339913210586
rpl18	sll1811	rpl18	50S ribosomal protein L18	-1.3130694362906932	-2.632006946918318	2.274371459983964	2.2440234466325295	0.7708972345456213	0.746352504788104	0.14838145816705364	0.3344122886877272	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.9326296577260976	0.13441948799416978
rpl19	sll1740	rpl19	50S ribosomal protein L19	-2.8185089924374656	-4.102088931801824	1.3288464493963847	1.9867557528306583	0.009809899642329289	0.009421249262526892	5.660511484889056	8.310387122627695	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.9076280793195555	0.3708512155101514
rpl1	sll1744	rpl1	50S ribosomal protein L1	-2.665792302392421	-5.470271546143371	0.7384271882161554	1.8792094129675494	0.00872410061899529	0.009421249262526892	5.489610997452629	11.08217665929013	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.983066290953217	0.8102686124348983
rpl20	sll0767	rpl20	50S ribosomal protein L20	-3.5430695261240563	-3.525685311192327	1.86785744983374	2.1475487639952564	0.03851561305067935	0.0189548347205997	5.011187100030776	6.072217291111119	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.012292496263830114	5.75804774903107e-4
rpl21	slr1678	rpl21	50S ribosomal protein L21	-4.020273836731554	-4.711249188915358	2.358285296462284	2.717675165304289	0.2657783821366908	0.05338902170872191	2.3135885808713965	5.995290907204075	0.5838824207703652	0.5838824207703652	0.8977554024218906	0.8977554024218906	0.48859335716193053	0.02288667671737166
rpl22	sll1803	rpl22	50S ribosomal protein L22	-2.097023577527151	-2.87489156964872	1.203540519985876	2.02024623506795	0.06417443964082256	0.4610569652166894	2.5009898268261015	0.9666691022406997	1	1	1	1	0.5500357320971253	-0
rpl23	sll1801	rpl23	50S ribosomal protein L23	-2.062292185121585	-2.8458615263695	1.002323580660625	1.140234924702973	0.011007797784977914	0.009421249262526892	4.038585872724116	5.7654066927150796	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.5540671947262767	0.12462112722175768
rpl24	sll1807	rpl24	50S ribosomal protein L24	-2.429746738758811	-4.754528292694699	1.773489204189657	2.1180348118781245	0.16704207473650773	0.009421249262526892	1.8883362944871602	9.632158481855148	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.6438688015654659	0.6716746177099393
rpl27	ssr2799	rpl27	50S ribosomal protein L27	-3.8963166164770864	-4.990843456926238	1.5389592079062215	1.8587878761680057	0.00872410061899529	0.009421249262526892	8.023604287616177	10.110907365743634	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.7739473510722815	0.17407670444840176
rpl28	ssr1604	rpl28	50S ribosomal protein L28	0.6728355527531782	-0.1636796714773009	0.2787888004188485	0.10551300711157308	0.02303330397334184	0.07310742882854777	1.1018649450979336	0.1859464068065149	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.5915055876191571	0.2416855220191781
rpl29	ssl3436	rpl29	50S ribosomal protein L29	-1.3392435505238993	-3.632420216588937	0.9491153489081922	1.7934740484454	0.016428079366291867	0.009421249262526892	2.389763879851683	7.3588892619775015	0.125	0.125	0.487334301797712	0.487334301797712	1.621520771033347	0.5061950345246474
rpl2	sll1802	rpl2	50S ribosomal protein L2	-3.573376606309329	-5.143074833938437	2.602008002576376	2.893440490564015	0.5217432202413865	0.05338902170872191	1.00963320982904	6.544809784107387	0.125	0.125	0.487334301797712	0.487334301797712	1.109944261173047	0.3464946509731575
rpl31	ssl3445	rpl31	50S ribosomal protein L31	-2.6146676780035385	-4.962982419978077	1.3665319750780833	2.564574167834919	0.011007797784977914	0.010310564376866031	5.120302555784988	9.8600443325397	0.1875	0.1875	0.5957710522421193	0.5957710522421193	1.660509278410534	0.37348274723238056
rpl33	ssr1398	rpl33	50S ribosomal protein L33	-2.3756675585533293	-4.528210915824219	1.5724107249997679	1.1849904238533766	0.102132247396431	0.009421249262526892	2.353899581453317	9.173664030457383	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.522078004724303	0.6219116519361654
rpl34	smr0011	rpl34	50S ribosomal protein L34	-5.889399185337819	-5.317294748859286	3.37465825003669	3.04477959021444	0.016428079366291867	0.25913013692563736	10.509121691601596	3.1184980602317465	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.404538926580879	0.018949401371375258
rpl35	ssl1426	rpl35	50S ribosomal protein L35	-4.009695988114971	-5.516895198627235	0.6468633327778556	0.7224840589567173	0.00872410061899529	0.009421249262526892	8.257084084548975	11.176631120822632	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.065750782352233	0.43545917328001377
rpl36	sml0006	rpl36	50S ribosomal protein L36	-2.4564342170900604	-5.647920261057316	3.096311444950601	3.857024586941605	1	0.15856641552415507	-0	4.517143318094564	0.5	0.5	0.8977554024218906	0.8977554024218906	2.2567214237514746	0.10570928341428339
rpl3	sll1799	rpl3	50S ribosomal protein L3	-2.0820129707154877	-3.510221042344438	0.9318608764165781	1.3893473886249288	0.011007797784977914	0.009421249262526892	4.077205078418222	7.111326992870099	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.0098956123941931	0.41263709654678365
rpl4	sll1800	rpl4	50S ribosomal protein L4	-2.2833951761818683	-4.392677110351345	0.9606110401287192	1.8585890835191916	0.009809899642329289	0.009421249262526892	4.585823445658035	8.899087245212565	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.4914875590855137	0.6094125851855563
rpl5	sll1808	rpl5	50S ribosomal protein L5	-3.181053579840015	-4.74797390657385	1.8097057453644219	2.92492787530758	0.016428079366291867	0.02262054925615235	5.676314022196144	7.812776126386288	0.8125	0.8125	0.9901450221364514	0.9901450221364514	1.1079799886125352	0.0047656341790331
rpl6	sll1810	rpl6	50S ribosomal protein L6	-4.272701818427013	-6.767794424679845	2.0021034995855933	3.762659077239013	0.00872410061899529	0.010310564376866031	8.798686555671502	13.445696037978923	0.1875	0.1875	0.5957710522421193	0.5957710522421193	1.764296901569794	0.39682672195761903
rpl9	sll1244	rpl9	50S ribosomal protein L9	0.8948211266773867	-0.1504491357460137	0.18201295514433505	0.38310942088595684	0.00872410061899529	0.613832048322259	1.842686653927484	0.031887760622873317	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.7391176907322283	0.3019989137165044
rpoA	sll1818	rpoA	RNA polymerase alpha subunit	-2.2794250482517504	-3.0687182873506056	0.906659871046609	1.5389734192213653	0.009809899642329289	0.011479982140365705	4.577850097052368	5.953493879975846	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.5581146017114955	0.08044080346645179
rpoB	sll1787	rpoB	RNA polymerase beta subunit	-2.064233292897353	-3.2894546334527535	0.5489957471401247	1.6124440542721254	0.009809899642329289	0.010310564376866031	4.145672869338935	6.535217288935217	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.866362318361196	0.19486273456411005
rpoC1	slr1265	rpoC1	RNA polymerase gamma-subunit	-3.1674132331685225	-4.8314716012501755	1.018390913591853	2.8360788032910325	0.00872410061899529	0.010310564376866031	6.5225886137768985	9.598769479409869	0.8125	0.8125	0.9901450221364514	0.9901450221364514	1.1766669563607566	0.005061069985202284
rpoC2	sll1789	rpoC2	RNA polymerase beta prime subunit	-3.176285348544421	-3.9951412379249525	0.7298960618087273	1.5384441864740022	0.00872410061899529	0.009421249262526892	6.54085877762068	8.093722698046657	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.5790185521955152	0.04390459510011527
rpoD2	sll1689	sigE; rpoD2-V	group2 RNA polymerase sigma factor SigE	-0.8369881197296306	0.029679694063182258	0.2793934550097204	0.5583404259817669	0.032729498465121507	0.873632922859333	1.2429781208023758	0.0017413375660996512	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.612826688169018	0.250397191738407
rpoD3	sll0306	sigB	RNA polymerase group 2 sigma factor	-2.860026057479719	0.05124169175645938	1.1408522400062813	0.4033170268968529	0.00872410061899529	0.9720968262217057	5.889592555298237	6.297847205357723e-4	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-2.058577167334599	0.841121889155101
rpoD4	sll0184	sigC	group2 RNA polymerase sigma factor SigC	-0.8426480983548437	0.012206837643428576	0.5628302381098954	0.07934709769998415	0.19000563603671725	0.497647869636685	0.6077460512399475	0.0036996221173832416	0.1875	0.1875	0.5957710522421193	0.5957710522421193	-0.6044737221751704	0.13595859374171457
rpoDI	slr0653	sigA; rpoDI	principal RNA polymerase sigma factor SigA	-2.99861726008362	-2.9099146264090856	1.7688151072216078	1.4839690643283454	0.102132247396431	0.011479982140365705	2.971141264288589	5.645405442066694	1	1	1	1	-0.06272223378036935	-0
rpoD	sll2012	sigD	group2 RNA polymerase sigma factor SigD	1.0406857725315348	-0.029171784079436307	0.35783206479721147	0.0950701652351838	0.009809899642329289	0.4610569652166894	2.0900461142332483	0.00980887857634015	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.7565035331832883	0.309102661333565
rpoE2	sll0856	sigH	RNA polymerase ECF-type (group 3) sigma-E facto r	0.1128274489202023	0.28845257642551747	0.32352618035252434	0.1687734409893816	0.9647691158263495	0.6476625593337079	0.0017574688994083279	0.054416927083056385	0.1875	0.1875	0.5957710522421193	0.5957710522421193	-0.1241857186057604	0.027931926641387755
rpoE	slr1545	sigG	RNA polymerase ECF-type (group 3) sigma-E facto r	-4.1623700463898885	-3.887751934804118	1.598483364443771	1.9049217516474757	0.00872410061899529	0.02262054925615235	8.571482617615313	6.397283578053141	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.1941843289389424	0.014724198913013511
rpoF	slr1564	sigF	group 3 RNA polymerase sigma factor	-0.47090163266525265	0.21376357532920146	0.4355986287761683	0.21242549796116186	0.23672765952564015	0.7994991339779918	0.29466716549403116	0.02077397227950463	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.48413141141537647	0.19781309820718457
rps10	sll1101	rps10	30S ribosomal protein S10	-3.542543344054257	-5.195852100205959	2.3045718594686475	3.021258645391934	0.6326011029152486	0.08554709033241957	0.7045057905370955	5.548103632297707	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.1690658328699643	0.477673063460359
rps11	sll1817	rps11	30S ribosomal protein S11	-3.0148778947333286	-4.81956039189117	2.084859979670706	2.714230824689542	0.48928840640055	0.03195053205233067	0.9359238443019192	7.207758140517604	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.276103231628982	0.5214078820928826
rps12	sll1096	rps12	30S ribosomal protein S12	-1.4804555130149493	-3.4709695882942158	0.8974436512006027	1.315296653475071	0.019602630199945976	0.009421249262526892	2.528152639323799	7.031807805522763	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.407506000677239	0.5750982402178528
rps13	sll1816	rps13	30S ribosomal protein S13	-0.2628654718884754	-4.3252790166902315	0.7781655814911014	1.9054385960832605	0.8010213373011333	0.009421249262526892	0.0253286431158677	8.762546019763084	0.0625	0.0625	0.39030686445607926	0.39030686445607926	2.872560165513402	1.173710304120749
rps14	slr0628	rps14	30S ribosomal protein S14	-2.8814146355103496	-4.911046305475776	1.9376437371542876	2.3944075178110378	0.14692368791880397	0.009421249262526892	2.39995381701159	9.949246994439832	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.4351663171435298	0.5864000743244062
rps15	ssl1784	rps15	30S ribosomal protein S15	-3.244805334844307	-5.2434110080077065	1.6281095721410066	2.875375842970787	0.011007797784977914	0.011479982140365705	6.354300850085157	10.172525602968559	0.1875	0.1875	0.5957710522421193	0.5957710522421193	1.4132276244117445	0.31786400864632525
rps16	ssr0482	rps16	30S ribosomal protein S16	-0.9640069599782689	-3.566845415662925	0.919240778697713	1.6069415682339658	0.41870951708492	0.009421249262526892	0.36447866111447286	7.2260418297924955	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.8404847223477412	0.7520106660012379
rps17	ssl3437	rps17	30S ribosomal protein S17	-3.046572548682333	-5.482936684918565	0.5964424241418529	1.6955114485619391	0.00872410061899529	0.009421249262526892	6.273743889489959	11.107834856353506	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.7227696021723449	0.7039129964869837
rps18	ssr1399	rps18	30S ribosomal protein S18	-1.21914246496231	-2.8659408324210416	1.0569688161951556	1.5876718261751304	0.594324564040631	0.03815504224914742	0.27549732722318404	4.065188217302228	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.164462292877005	0.47579208551252106
rps19	ssl3432	rps19	30S ribosomal protein S19	-2.685997721280078	-3.7616877751392344	1.63516963633965	2.2219514611382034	0.102132247396431	0.08554709033241957	2.6613862234814905	4.016710484887088	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.7606277315387321	0.057675272145426545
rps1_2	slr1984	nbp1; rps1b	nucleic acid-binding protein;  30S ribosomal pro tein S1 homolog	-0.39513721526719936	-0.09551909088233183	0.6724451467392818	0.255438796785438	0.594324564040631	0.497647869636685	0.0892916536180952	0.02894972076988799	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.21186200751893428	0.009924034380950884
rps1	slr1356	rps1a	30S ribosomal protein S1	-1.7954407298733808	-3.09668010260382	0.7312833214760767	1.60870923226087	0.014165882177057623	0.009421249262526892	3.319332494771534	6.273537915783893	0.125	0.125	0.487334301797712	0.487334301797712	0.9201151844046231	0.2872351349773565
rps20	ssl2233	rps20	30S ribosomal protein S20	-3.159465494628289	-4.984750975271498	2.028279714345571	2.469460357370217	0.016428079366291867	0.009421249262526892	5.637791957815874	10.098564658910567	0.125	0.125	0.487334301797712	0.487334301797712	1.29067174096416	0.4029128939624936
rps21	ssl0601	rps21	30S ribosomal protein S21	-1.8448365527250308	-3.166200353408101	1.0359637363443281	1.7798473080646264	0.03851561305067935	0.031606296613628834	2.6092689027173286	4.750017321512473	0.125	0.125	0.487334301797712	0.487334301797712	0.9343453038774284	0.29167739433443896
rps2	sll1260	rps2	30S ribosomal protein S2	-5.203553829820736	-7.478117316736951	2.710604069466593	3.937031133793166	0.011007797784977914	0.011479982140365705	10.190117160258032	14.50798721487472	0.10034824646229079	0.10034824646229079	0.487334301797712	0.487334301797712	1.608359265837774	0.5020863677126746
