sgRNA_target	num_sgRNAs	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	impact_score
sll1586	5	sll1586	sll1586	unknown protein	-0.28145877596278546	-0.3080396372074576	0.20931304090257605	0.6783882927498716	0.14692368791880397	0.8914439249771854	0.23442931655119326	0.015373016989178806	0.018795507235886355
sll1590	5	sll1590	hik20	two-component sensor histidine kinase	-2.8864497756910197	-3.315607205603377	1.9280971406940397	2.136962558583423	0.9647691158263495	0.7211652573233834	0.04496109554040261	0.4707008530214628	0.3034601288876183
sll1592	5	sll1592	sll1592	two-component response regulator NarL subfamily	0.3579399908186891	0.16821009624728317	0.21116910852464155	0.13320019200152347	0.594324564040631	0.9720968262217057	0.08088596174023721	0.002067381946714056	0.13415929504524984
sll1595	5	sll1595	kaiC2	circadian clock protein KaiC homolog	-1.2160271425133837	0.31284564518776037	1.4135164898385275	0.2335543560141935	0.9190642338250596	0.6476625593337079	0.044572422450247465	0.059018708979463555	-1.0810763157550598
sll1596	2	sll1596	kaiB2	circadian clock protein KaiB homolog	-0.2908201681992844	-0.10204293803364116	0.8425578177286637	0.17976173125105316	0.9647691158263495	0.6901252346181802	0.004529991644962424	0.016436269524028956	-0.13348565958374
sll1601	5	sll1601	sll1601	hypothetical protein	0.6126131933621135	-0.233593621293559	0.4801353445962015	0.254518529786388	0.9458951075850284	0.5399302538694818	0.014798909660768444	0.06252421459736515	0.598358576929294
sll1606	5	sll1606	sll1606	hypothetical protein	0.29767483080411733	0.3941720980121272	0.39797520825370764	0.2869877692779288	0.9190642338250596	0.8510688283109384	0.010911013288719438	0.027605967398716912	-0.06823387200875405
sll1608	5	sll1608	sll1608	hypothetical protein	0.09021264331002918	-0.6500571665849726	0.10263993002081195	0.6118992435208238	0.9458951075850284	0.3557510150935733	0.0021792687018007233	0.29178066326385277	0.5234498024844322
sll1609	5	sll1609	sll1609	hypothetical protein	0.33960237010363375	0.14086028210805257	0.159951155908713	0.05861551354522342	0.41870951708492	0.9720968262217057	0.12839929824724955	0.0017312397456281721	0.14053187812884899
sll1611	5	sll1611	sll1611	unknown protein	-0.14735530080184228	-0.32643842551968233	0.1619273445552814	0.3218976267201164	0.19000563603671725	0.3557510150935733	0.10627758178821925	0.14652314474636324	0.1266308918840609
sll1613	5	sll1613	sll1613	unknown protein	0.2300438254148051	0.10184222736282664	0.15151445868486657	0.16125890593316486	0.8010213373011333	0.8510688283109384	0.022166083331829282	0.007132552564145242	0.09065221934150604
sll1618	5	sll1618	sll1618	hypothetical protein	-0.23131209362742425	-1.498826199588566	0.44531925379129716	1.6044761904335216	0.8927347877322642	0.8308475819064807	0.011398491289169106	0.12062349378507538	0.8962678195747276
sll1620	5	sll1620	sll1620	hypothetical protein	0.14382209945604663	0.17529525733302784	0.15927304569660775	0.22010396821932451	0.6984100208815922	0.7994991339779918	0.022420360630011606	0.017035544109686718	-0.022254883360168218
sll1621	5	sll1621	sll1621	AhpC/TSA family protein	-0.6768818237184794	-0.8152329634738744	0.39465518570389474	0.630869735706334	0.11635175242516728	0.4610569652166894	0.632361323739207	0.27411834423188614	0.09782902910592757
sll1623	5	sll1623	sll1623	ABC transporter ATP-binding protein	-1.980287681203819	-2.507754916448933	1.1128587290081797	1.5027489445996358	0.21242716088599387	0.4245195217857738	1.3323176604226346	0.933141456677093	0.37297565889553996
sll1624	5	sll1624	sll1624	two-component response regulator	-0.39382247066236986	-0.5898142738813767	1.2936870154671618	1.4568368887502425	0.8624632381404762	0.9720968262217057	0.025306798562809506	0.007249097461688853	0.13858713311313917
sll1628	5	sll1628	sll1628	hypothetical protein	-2.5131892045955633	-2.075216028238958	1.2913319491550361	1.7770117200846853	0.03851561305067935	0.38697266406161857	3.5545622881928534	0.8556524764964633	-0.3096938029795672
sll1630	4	sll1630	sll1630	unknown protein	0.22476335702498088	0.23305753747401842	0.23902937018854625	0.2191668878141718	0.7324131804450047	0.8350840361747932	0.030397861467340855	0.01824137113389813	-0.0058648712398993285
sll1631	5	sll1631	sll1631	putative cytidine and deoxycytidylate deaminase	-0.09433223056214611	-0.12754024481945359	0.19356203776303266	0.2728950565661315	0.45352377927595783	0.5764319061134006	0.03239368202894336	0.030514257191364334	0.023481612071081667
sll1632	5	sll1632	sll1632	hypothetical protein	-2.722772519864577	-1.8320939487729835	1.4464128441705049	1.350896580151253	0.016428079366291867	0.5764319061134006	4.858551245947553	0.4383321204278727	-0.6298048574764102
sll1634	5	sll1634	sll1634	hypothetical protein	-1.933499045892254	-0.5243314401332175	0.45495560345872477	0.35981106684087943	0.009038483826191542	0.05338902170872191	3.951887235879521	0.6672369448824699	-0.9964319698606261
sll1635	5	sll1635	sll1635	Thy1 protein homolog	-6.82327338517107	-6.8165506271094305	3.2973274966094728	3.4211238895541896	0.00872410061899529	0.009421249262526892	14.051025873337904	13.809592013742005	-0.004753707813661561
sll1638	5	sll1638	sll1638	hypothetical protein	1.4112843844159015	-0.025431276000194934	0.659869343061555	0.1429836722394006	0.06417443964082256	0.25913013692563736	1.6831512654449434	0.014914987530612217	1.0159113861171307
sll1640	5	sll1640	sll1640	hypothetical protein	0.5843811624378882	0.057196662037921966	0.2929831668230033	0.23231229706564	0.102132247396431	0.7211652573233834	0.5790265429685829	0.00811993578905581	0.37277573516925827
sll1642	2	sll1642	sll1642	hypothetical protein	0.41712970440915337	0.01345146739486331	0.22382150174573287	0.24185961381972523	0.4369213053105286	0.873632922859333	0.14999849752743746	7.892111503567372e-4	0.28544361881023483
sll1643	5	sll1643	sll1643	hypothetical protein	0.6377046446110004	0.0017362708863990274	0.7042805273510756	0.19528216964601422	0.48928840640055	0.4610569652166894	0.1979658889522982	5.83813120717834e-4	0.44969754968084613
sll1647	5	sll1647	sll1647	probable phosphinothricin N-acetyltransferase	-0.45912557754181665	-1.7987726287676804	0.7262866205774918	0.8088994206616683	0.45352377927595783	0.013440863659808315	0.1576636943875339	3.3665339689895486	0.9472735143183705
sll1652	5	sll1652	sll1652	hypothetical protein	-2.9106142146225538	-4.725154722797819	1.5750458746112375	2.8563788887964745	0.3178048046721386	0.32500952062572575	1.4490188454495834	2.3063665280792374	1.2830738980684138
sll1654	5	sll1654	sll1654	hypothetical protein	-0.8216757050938002	-0.8115902936113218	0.42732383916758104	0.4976855578621849	0.08816848011047329	0.11637526973709758	0.8666103932706776	0.7581383882677235	-0.0071314628503170935
sll1656	5	sll1656	sll1656	hypothetical protein	-2.7299993583389233	-3.1181275318313983	0.5932548819190169	0.9016082537266618	0.00872410061899529	0.009421249262526892	5.621831260869868	6.3169880804754825	0.2744480634460779
sll1658	5	sll1658	sll1658	hypothetical protein	-0.34976871867706105	-0.29195170435397244	1.203373915671921	1.3208577286643848	1	0.7739566832797656	-0	0.032489362291936066	-0.0408828028958157
sll1659	5	sll1659	sll1659	hypothetical protein	0.8979130108443873	0.42813695325780254	0.8362025469587266	0.6589322433993033	0.14692368791880397	0.6785485253288749	0.7478790907642755	0.0721064356383106	0.33218183595855616
sll1660	5	sll1660	sll1660	hypothetical protein	-0.11097548246180311	0.1743782911323086	0.32580183602130336	0.14512492180393477	0.48928840640055	0.9525074466803449	0.03445068218197208	0.0036848958429159476	-0.20177558834556716
sll1663	5	sll1663	sll1663	phycocyanin alpha phycocyanobilin lyase related protein	0.1723168559189761	0.15849582441840035	0.694120850376172	0.3718529282165043	0.7708972345456213	0.9525074466803449	0.01947240994371852	0.003349273586330547	0.009772945097050003
sll1664	5	sll1664	sll1664	probable glycosyl transferase	0.1276637898090349	-1.1865244640545454	0.423779187869839	0.9733885561818272	0.9647691158263495	0.25913013692563736	0.001988568759794116	0.6958753302824536	0.9292714260626456
sll1665	5	sll1665	sll1665	unknown protein	-1.0356975125301573	-1.4933232517483517	0.5303280612174791	1.0945005634193405	0.046238987532981564	0.5764319061134006	1.382647566331867	0.3572805575071573	0.32359026344669184
sll1671	5	sll1671	sll1671	hypothetical protein	0.2657503961690657	0.29198818804641147	0.10539112312486684	0.14106408635629306	0.3811252389316491	0.497647869636685	0.11133142213183223	0.08849515247650566	-0.018552920559832504
sll1672	5	sll1672	hik12	two-component hybrid sensor and regulator	0.5358832663924328	0.03841014363669655	0.30565882626193525	0.275867404609471	0.21242716088599387	0.9349326218034614	0.3605368788163063	0.0011223323550753194	0.35176661855862884
sll1673	5	sll1673	sll1673	two-component response regulator	0.32419576628180563	0.1472248833538006	0.19592262304161717	0.2014076626493818	0.5217432202413865	0.9349326218034614	0.0915993045754412	0.004301864935029731	0.12513731139096296
sll1675	5	sll1675	sll1675	hypothetical protein	0.13439734291136526	0.08130695478000845	0.20296995099078557	0.22639091758068372	0.5602916101530038	0.8510688283109384	0.033812473872119206	0.005694358261950867	0.037540573463508205
sll1677	5	sll1677	sll1677	similar to spore maturation protein B	-1.8731280875016592	0.34677013858460964	0.8977073518010501	0.19797445821496518	0.012227041170706682	0.6476625593337079	3.582692055678308	0.06541860565011318	-1.5697050892095883
sll1678	5	sll1678	sll1678	similar to spore maturation protein A	-1.0230338152518272	0.11736009939431616	0.6637418226016427	0.1542262747676832	0.13092199202511332	0.8914439249771854	0.903325963901878	0.005856969636103885	-0.8063802702701609
sll1680	5	sll1680	sll1680	hypothetical protein	-1.0658493861323484	-0.7533262587982648	0.7120036747521828	0.7155385644738289	0.23672765952564015	0.6785485253288749	0.6669563145864777	0.12687452223255724	-0.22098722261555737
sll1681	5	sll1681	sll1681	unknown protein	0.17705048027187215	0.05682841054902505	0.27937753509465596	0.07256461153093631	0.9647691158263495	0.613832048322259	0.0027578458582644435	0.012044806659606843	0.0850098407493071
sll1682	5	sll1682	sll1682	alanine dehydrogenase	0.3988550539538142	0.17577600517507433	0.8143395126437212	0.17295330718510737	0.8313727550868939	0.9720968262217057	0.03198985524845237	0.0021603705596258734	0.15774070813209157
sll1686	5	sll1686	sll1686	hypothetical protein	0.10548477477877702	-0.3880057769600082	0.6051498852620164	0.7989272303841168	0.9190642338250596	0.8510688283109384	0.0038664531235634908	0.027174107155961778	0.3489505155859858
sll1687	5	sll1687	hik17	unknown protein	0.13302591177175907	0.16620664091528203	0.2259506809133461	0.1525388067943036	0.8313727550868939	1	0.010669238410514752	-0	-0.02346231858209919
sll1691	5	sll1691	sll1691	hypothetical protein	-0.2969902365649327	0.2750219169529049	0.28849797581700515	0.13150038228345884	0.2871038646357691	0.6476625593337079	0.16095711417406058	0.051883216945136236	-0.40447367267358336
sll1692	5	sll1692	sll1692	hypothetical protein	0.16763494007892982	0.15754055675680587	0.25354471078103374	0.2847376452182721	0.9647691158263495	0.8914439249771854	0.0026111836832477192	0.007862214348330726	0.007137806898970235
sll1693	5	sll1693	sll1693	hypothetical protein	0.16300137693691308	0.07198779063407856	0.18531963798369477	0.3094126374002316	0.8927347877322642	0.8510688283109384	0.008032307113741387	0.005041687657173771	0.06435632405484136
sll1696	5	sll1696	sll1696	hypothetical protein	-0.4089988902114035	0.1439545663631079	0.6482847761494205	0.1857226381774435	0.8010213373011333	0.9525074466803449	0.03940946237832908	0.003041993241909352	-0.39099713882437814
sll1697	5	sll1697	sll1697	hypothetical protein	0.26196673700582895	0.03196543553087844	0.08632531212745365	0.1991882265686449	0.41870951708492	0.7994991339779918	0.09904626161886233	0.0031064650308084913	0.16263547995466898
sll1698	5	sll1698	sll1698	hypothetical protein	-1.9449820430629723	0.3371011403318655	1.0095472726257475	0.1279118654146218	0.014165882177057623	0.38697266406161857	3.5957979508136413	0.13899344532314345	-1.613676494210273
sll1699	5	sll1699	sll1699	oligopeptide-binding protein of oligopeptide AB C transporter	-0.39026171838083096	0.34008725796521677	0.7909636793371406	0.20693762613778996	0.41870951708492	0.8308475819064807	0.14755294775349465	0.0273697599220053	-0.5164347138069437
sll1702	5	sll1702	ycf51	hypothetical protein YCF51	-1.3657679850873738	-3.545976830334442	0.8832104250679771	1.8347038126556785	0.14692368791880397	0.03195053205233067	1.1375593253978589	5.303086025839972	1.541640458877094
sll1708	5	sll1708	sll1708	two-component response regulator NarL subfamily	-0.42182984130215623	0.2635477320417615	0.08246908545654533	0.1582449177344324	0.05405695937378547	0.6785485253288749	0.5345210027372813	0.04438646894058	-0.48463512978466455
sll1710	5	sll1710	sll1710	putative transposase [ISY523b: 1275354 - 127622 4]	0.08674681549672819	-0.13028759311131066	0.2908938506829438	0.27983727698859717	0.7708972345456213	0.5764319061134006	0.009802694830148586	0.03117156573339087	0.15346650207755627
sll1712	5	sll1712	sll1712	DNA binding protein HU	-3.05258088139129	-2.2373354861891266	2.2015015186752067	1.560614913689804	0.16704207473650773	0.08554709033241957	2.372386874005378	2.3890151024703745	-0.5764655472785566
sll1714	3	sll1714	sll1714	unknown protein	-3.0603906724270518	-2.9636532265381246	1.8151165564981768	1.6117108137688558	0.06491966300438194	0.06272827143246135	3.6345926261856265	3.563901711432282	-0.06840370398272712
sll1715	2	sll1715	sll1715	hypothetical protein	0.379694132706292	0.21582011821828112	0.10075588251217081	0.2635515193820596	0.3219508045569536	0.9720968262217057	0.18688943331203106	0.0026525317213197553	0.11587642690473501
sll1716	2	sll1716	sll1716	putative transposase [ISY523a: 967549 - 968419]	0.2115663697381784	0.3341906379655632	0.3834359246975269	0.08113820745913423	0.9647691158263495	0.5764319061134006	0.003295486324773185	0.07995577468322293	-0.08670845160162188
sll1717	5	sll1717	sll1717	unknown protein	0.07475216302879634	0.029754338859944253	0.16258765154151028	0.253832270392738	0.5602916101530038	0.7739566832797656	0.01880658876539314	0.0033111623619970394	0.03181826660843523
sll1722	5	sll1722	sll1722	hypothetical protein	0.30678237696681565	0.2286554372451278	0.23299710294289325	0.10857336678050458	0.6984100208815922	0.746352504788104	0.04782416299402031	0.029052046454347447	0.055244088870558115
sll1723	5	sll1723	sll1723	probable glycosyltransferase	0.40798106016857927	0.2543886624097633	0.3955494582094518	0.24960723083816225	0.8313727550868939	0.9349326218034614	0.0327217993843304	0.007433156962059336	0.10860622599396023
sll1725	5	sll1725	sll1725	ATP-binding protein of ABC transporter	-3.5441863255481256	-4.421596035681794	1.9577090216836228	2.858327714769803	0.05405695937378547	0.2284187409331184	4.491009983484687	2.8354292257161235	0.6204223559144396
sll1726	5	sll1726	sll1726	hypothetical protein	0.04666096566590381	0.34188213489250796	0.429212146374162	0.15150969641944179	0.9190642338250596	0.497647869636685	0.0017103173119133457	0.10361690265188658	-0.20875289070995307
sll1730	5	sll1730	sll1730	unknown protein	-1.4083920672126635	-2.0480856643117846	0.9609057311861615	1.1967864256443117	0.3811252389316491	0.1561979395060061	0.5900209144456912	1.651422057706164	0.45233168039040367
sll1734	5	sll1734	cupA	protein involved in low CO2-inducible;  high aff inity CO2 uptake	0.3700529986267142	0.2640936392156621	0.34717851970345626	0.08913390800860566	0.8927347877322642	0.5764319061134006	0.018235301990615068	0.06318492834193558	0.07492458156973757
sll1735	5	sll1735	sll1735	hypothetical protein	0.24186124446377424	0.19954340906270002	0.5672703345629225	0.09437045680920512	0.6984100208815922	0.8308475819064807	0.03770363764546782	0.016058982135176553	0.029923228377235725
sll1736	5	sll1736	sll1736	hypothetical protein	0.9673792306205969	-0.49955123472095286	1.2908251357188583	1.1413614107818781	0.08816848011047329	0.4610569652166894	1.0202819558773475	0.16797181107249262	1.0372764795721474
sll1737	5	sll1737	ycf60	hypothetical protein YCF60	0.7626923027769632	0.1839961768127046	0.3677041217664698	0.14773731240339977	0.046238987532981564	1	1.0181878816320027	-0	0.4091999549157117
sll1738	5	sll1738	sll1738	hypothetical protein	-0.0320667541125911	-0.06351775164669905	0.6185537345181634	0.3191393681566193	0.8927347877322642	0.8308475819064807	0.0015801708059978504	0.005111822253374502	0.022239213631449116
sll1739	5	sll1739	sll1739	unknown protein	0.2099386878208244	0.2134329362999025	0.20384587587837263	0.13224646882139418	0.8313727550868939	0.7739566832797656	0.01683796699543859	0.02375153112335271	-0.0024708067947069156
sll1749	5	sll1749	sll1749	hypothetical protein	-2.3356501905621316	-3.4361938732963697	1.7754602876015828	2.2311059219891902	1	0.7211652573233834	-0	0.4878199638890537	0.778201901053396
sll1751	5	sll1751	sll1751	hypothetical protein	-0.6966953675281181	-0.04784433300620889	0.6892137153532899	0.2430460934875701	0.45352377927595783	0.9143550542857183	0.2392451452939569	0.0018604331141807522	-0.4588069664903486
sll1752	5	sll1752	sll1752	hypothetical protein	-1.7595919690459805	-0.5166110553039814	1.0365856830672635	0.7513460220811865	0.05405695937378547	0.873632922859333	2.2296641242818516	0.030310091328709366	-0.8789202329924186
sll1755	5	sll1755	sll1755	unknown protein	-0.31617710031017565	-1.0800432187259856	0.6795127319413485	0.9593381409645633	0.6326011029152486	0.4610569652166894	0.06287815740564028	0.3631595777904677	0.5401349122504655
sll1757	5	sll1757	sll1757	hypothetical protein	-1.2387324262726633	0.5311446857275178	0.4216610263137939	0.3287274525370834	0.016428079366291867	0.1561979395060061	2.210410502219269	0.4282750790790662	-1.2514921077621908
sll1758	5	sll1758	sll1758	MrsA protein homolog	-1.5620357810229462	0.08646268592139811	1.0989368486616815	0.6901620312404934	0.21242716088599387	0.7739566832797656	1.0509219832160015	0.009621856922706335	-1.1656644447519735
sll1761	5	sll1761	sll1761	unknown protein	-0.3116459247317852	-1.2939261429121693	0.4697334260206317	1.4648784583821937	0.2871038646357691	0.873632922859333	0.168899925024867	0.07591595100727269	0.694577003300751
sll1762	5	sll1762	sll1762	periplasmic protein;  putative polar amino acid transport system substrate-binding protein	-0.7584933108210976	-0.6689632373586953	0.5626370377464677	0.5516017034413566	0.34672092298393176	0.5764319061134006	0.34892205485457983	0.1600507847952427	-0.0633073220653944
sll1763	5	sll1763	sll1763	unknown protein	0.29256233292277645	-0.07698260678542028	0.33537132331241154	0.3220730550883833	0.45352377927595783	0.4610569652166894	0.10046588668443204	0.02588504838758281	0.26130773282083974
sll1764	5	sll1764	sll1764	unknown protein	0.3856351501974262	0.012648550236633154	0.156503041169158	0.20302097408194247	0.14692368791880397	0.746352504788104	0.3211986707099609	0.0016070742663375865	0.26374135412399086
sll1765	5	sll1765	sll1765	unknown protein	0.5269756610344336	0.05513051680547892	0.34822520460193956	0.24843257794132578	0.41870951708492	0.873632922859333	0.19924273511269505	0.0032345629893455637	0.3336449011542384
sll1768	5	sll1768	sll1768	probable oligopeptides ABC transporter permease protein	-0.8606537087885823	-0.25848614669194936	0.40278404485253433	0.7013989804296055	0.02733359653063263	0.8510688283109384	1.3454627146508138	0.018103158936374972	-0.42579676656910054
sll1769	5	sll1769	sll1769	hypothetical protein	-0.8586452704354807	-0.28886707223217745	0.5909997182884809	0.19367584940098304	0.21242716088599387	0.07310742882854777	0.5776879130733815	0.3281641125100891	-0.40289402772180843
sll1770	5	sll1770	sll1770	hypothetical protein	0.3006438058269297	-0.05262336531979783	0.2598562541755549	0.06671492791480145	0.7708972345456213	0.1766276124104797	0.03397380600336844	0.03962231044415963	0.24979761228843966
sll1771	5	sll1771	pphA	protein serin-threonin phosphatase	-0.07556011926928866	0.12531599132124574	0.3290928221226809	0.07894819483750995	0.594324564040631	0.9349326218034614	0.017074797656234195	0.003661693978509377	-0.1420408599769457
sll1773	5	sll1773	sll1773	hypothetical protein	0.60957324262007	-7.675376621399961e-4	0.8345914616928216	0.23482504667156312	0.9190642338250596	0.5764319061134006	0.022343379629069352	1.836349119429163e-4	0.43157610457223927
sll1774	4	sll1774	sll1774	hypothetical protein	0.05547621605830703	0.3082947042043619	0.1533660739515215	0.17340957296873016	0.45827043095318637	0.746352504788104	0.018799678237655465	0.039170693581944444	-0.17876966737740616
sll1775	5	sll1775	sll1775	hypothetical protein	-0.09153098424081929	-0.2116342657250729	0.14620783698596868	0.223669567294486	0.16704207473650773	0.2012393875278105	0.07113551254332126	0.14735819075550857	0.08492584478027244
sll1783	5	sll1783	sll1783	hypothetical protein	0.5064076498049462	0.23229722479346596	0.22827138750226003	0.20620291398856463	0.14692368791880397	0.873632922859333	0.42179107343153627	0.013629112320781997	0.19382534031954435
sll1784	5	sll1784	sll1784	periplasmic protein;  function unknown	0.38747025533092133	0.2356584305542227	0.32749760008607676	0.214786492155509	0.8010213373011333	0.9143550542857183	0.03733505106161229	0.009163608734644607	0.10734717076390753
sll1785	5	sll1785	sll1785	periplasmic protein;  function unknown	0.44265347667402954	0.06751052839855981	1.2317880940706234	0.21280841974823467	0.6652586483325006	0.8308475819064807	0.07835385771190337	0.005433155495244358	0.26526612263989885
sll1786	5	sll1786	tatD	putative deoxyribonuclease;  tatD homolog	-2.762066090874194	-2.7243706983307465	0.9166666642878887	1.0385472227248598	0.00872410061899529	0.009421249262526892	5.687865620493463	5.519279456169002	-0.02665466768696043
sll1791	1	sll1791	sll1791	putative transposase [ISY802a: 852462 - 853369]	0.07595823008417471	0.08241667432025032	NA	NA	0.9458951075850284	0.9525074466803449	0.0018349245448638493	0.0017415978710286796	-0.004566809715244236
sll1792	1	sll1792	sll1792	putative transposase [ISY802a: 852462 - 853369]	0.09209884136321679	0.23462009041989526	NA	NA	0.9458951075850284	0.7994991339779918	0.0022248336274240947	0.022800850178014195	-0.10077774167115416
sll1824	5	sll1824	rpl25	50S ribosomal protein L25	-3.3950535690958867	-4.502846039527287	1.766307376860479	1.7849949574442114	0.03851561305067935	0.009421249262526892	4.801838779601486	9.1222775430239	0.7833275679894411
sll1825	5	sll1825	sll1825	hypothetical protein	1.5705062002590502	-0.0963150846539765	1.0717444582652387	0.1481184558968618	1	0.5399302538694818	-0	0.025779920652459466	1.1786206335880753
sll1830	5	sll1830	sll1830	unknown protein	-0.3943335411241925	0.029872732008818056	0.5254117801223931	0.12593889215655615	0.6652586483325006	0.8510688283109384	0.06980077148479953	0.0020921462226904416	-0.2999591323542245
sll1832	5	sll1832	sll1832	hypothetical protein	-4.210084274379672	-4.056567153212821	1.2787247208676067	2.189821707501081	0.00872410061899529	0.009421249262526892	8.669739541259592	8.218164938059163	-0.10855299740531697
sll1834	5	sll1834	sll1834	hypothetical protein	-2.247035564863795	-2.207644401680842	1.2320370963732583	1.0269232249275944	0.014165882177057623	0.011479982140365705	4.154221324747216	4.282959921328289	-0.027853758605492007
sll1835	5	sll1835	sll1835	periplasmic protein;  function unknown	0.022385074283749994	0.0666172757684508	0.09175682396442646	0.11726281699091627	0.48928840640055	0.5764319061134006	0.006949112206245571	0.01593831569842254	-0.031276889616641615
sll1837	5	sll1837	sll1837	periplasmic protein;  function unknown	0.226768266972343	0.24186715064546416	0.14346706963754957	0.20794880451340053	0.9190642338250596	0.9720968262217057	0.008311994560343892	0.002972662116621777	-0.01067652303361081
sll1845	5	sll1845	sll1845	hypothetical protein	-0.6541898756770745	-0.9206867937996891	0.7094976011530366	0.9516068819181055	0.8624632381404762	0.8510688283109384	0.04203785370028407	0.06448059043814271	0.18844177796981687
sll1848	5	sll1848	sll1848	putative acyltransferas	-0.23706072631299335	-1.4614076544409749	1.5446473822448934	1.1168475089890093	0.6652586483325006	0.06272827143246135	0.0419619937432167	1.7573963087598863	0.8657440154042142
sll1849	5	sll1849	sll1849	probable dioxygenase Rieske iron-sulfur compone nt	0.6718698889016556	0.06883134995306903	0.44917134886924504	0.1815663102486133	0.14692368791880397	0.7211652573233834	0.5596059256911098	0.009771656631332608	0.42641264020737346
sll1851	5	sll1851	sll1851	unknown protein	0.4758969741487048	-0.24079025283142141	0.4831036913645809	0.6739173936978694	0.48928840640055	0.9349326218034614	0.14773511269394332	0.00703581569742636	0.5067743981874296
sll1853	5	sll1853	sll1853	unknown protein	-0.5231476305272754	-0.17961014202371992	0.6241942736057695	0.9567516825466644	0.594324564040631	0.9349326218034614	0.1182189761209424	0.005248152040241399	-0.24291768771265967
sll1858	5	sll1858	sll1858	unknown protein	-1.0429014252677127	-0.5885480134272155	0.5075107576418576	0.3972787738617224	0.03851561305067935	0.1561979395060061	1.4750413815961578	0.47456080003345336	-0.3212763785676597
sll1861	1	sll1861	sll1861	putative transposase [ISY523o(partial copy): 22 25804 - 2226597]	0.2488337322049501	0.27812700633136095	NA	NA	0.7324131804450047	0.746352504788104	0.03365323164810525	0.03533770640006706	-0.02071347277794156
sll1862	5	sll1862	sll1862	unknown protein	-0.08140650139488738	0.2587776670968318	0.22200692739939276	0.1633286910831093	0.2871038646357691	0.7211652573233834	0.04411914577085074	0.03673742427617156	-0.24054653239280166
sll1863	5	sll1863	sll1863	unknown protein	0.39681119350158156	-0.028052997192545587	0.419690152255348	0.4229670510864264	0.594324564040631	0.8308475819064807	0.08966993305848557	0.0022576670553508074	0.3004243503231518
sll1864	5	sll1864	sll1864	probable chloride channel protein	0.09386379024588318	-0.0029517705589076496	0.32455042255699146	0.10551238325698509	0.9190642338250596	0.5399302538694818	0.003440495993348994	7.900778062573544e-4	0.06845893956944611
sll1866	5	sll1866	sll1866	hypothetical protein	0.06654467495558265	0.22322819131360924	0.06616900450160575	0.17234015308467607	0.6984100208815922	0.8914439249771854	0.010373618631307912	0.011140419488342039	-0.11079197691691393
sll1870	5	sll1870	sll1870	ATP-binding protein of ABC transporter	-0.23463197116063975	0.5525665327394012	0.5160280923441681	0.24009497466549007	0.8010213373011333	0.07310742882854777	0.022608178314197817	0.6277368494026773	-0.5566334002476238
sll1871	5	sll1871	hik6	two-component system sensory histidine kinase	0.2957209292350669	-0.3217559677138711	0.4367304978088031	0.3286753118458046	0.5602916101530038	0.2012393875278105	0.07439921040547555	0.22403450171295525	0.436622101058621
sll1873	5	sll1873	sll1873	unknown protein	-2.21159624145076	-2.6902240608671257	1.5010003767268967	1.78581930114367	0.48928840640055	0.25913013692563736	0.6865570443029023	1.5777681907144014	0.3384409767738425
sll1878	5	sll1878	sll1878	iron(III)-transport ATP-binding protein	-1.0282724214263717	-0.13946623586038673	1.1838545340659823	0.3952676321622313	0.8624632381404762	0.613832048322259	0.06607617638719976	0.029559930152054978	-0.6284808809742568
sll1879	5	sll1879	ycf55	two-component response regulator	-1.6512905363006738	-2.290483866013217	1.008676115189597	1.2617735284908178	0.16704207473650773	0.02262054925615235	1.2833402768687725	3.768983995780663	0.45197793792894814
sll1880	5	sll1880	sll1880	hypothetical protein	0.37382992589857383	0.23865405242512544	0.3008408926841169	0.15547366309158633	0.3811252389316491	0.6785485253288749	0.15660942706271036	0.040193898097490834	0.0955837767858901
sll1882	5	sll1882	sll1882	unknown protein	-1.611254927744991	-1.1281592579983624	0.9952408026728334	0.7358653021658731	0.23672765952564015	0.6785485253288749	1.0082443752842405	0.19000355448794853	-0.341600224039698
sll1884	5	sll1884	sll1884	hypothetical protein	2.0575467670982874	0.07817023063637887	0.3952164772783127	0.2628696483310016	0.00872410061899529	0.6785485253288749	4.237063536532467	0.013165359031318854	1.399630571453757
sll1885	5	sll1885	sll1885	unknown protein	-1.574734998749677	-2.9409821728697803	0.5270677321910776	1.6293888537242671	0.012227041170706682	0.03815504224914742	3.0119619728429603	4.171630461172656	0.9660826415972826
sll1886	5	sll1886	sll1886	hypothetical protein	0.30351621371542653	0.03621080022583981	0.38038197420816755	0.24420832897814476	0.8624632381404762	0.873632922859333	0.019503772012105423	0.00212452414763954	0.18901347052636078
sll1888	5	sll1888	hik5	two-component sensor histidine kinase	0.017822804924987345	-0.3424756468336797	0.3658688177847927	0.1132048588455228	0.7708972345456213	0.06272827143246135	0.0020140395551870114	0.4118395272918506	0.2547694784895676
sll1891	5	sll1891	sll1891	unknown protein	-0.8803905938015963	0.23092467609077497	0.8548865652515976	0.38729337848346324	0.7324131804450047	0.746352504788104	0.11906741232983307	0.02934036687722493	-0.785818563377054
